timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
00:30:12;:675909826_7;:675909826_7_0;veh224;13.12;5.46
00:30:12;24235720#2;24235720#2_0;veh218;158.86;14.44
00:30:12;24496216;24496216_0;veh227;1.52;6.73
00:30:12;829324432#1;829324432#1_0;veh223;14.10;30.38
00:30:12;829324433#1;829324433#1_0;veh220;11.14;24.88
00:30:13;:260689772_0;:260689772_0_0;veh226;14.77;10.11
00:30:13;-53478584#0;-53478584#0_0;veh224;5.11;5.83
00:30:13;124847260#0;124847260#0_0;veh213;0.43;5.17
00:30:13;24235720#2;24235720#2_0;veh218;173.40;14.54
00:30:13;24496199#0;24496199#0_0;veh219;13.89;20.42
00:30:13;24496216;24496216_0;veh227;10.13;8.62
00:30:13;665481280;665481280_0;veh223;20.70;30.40
00:30:13;829324433#1;829324433#1_0;veh220;36.52;25.38
00:30:14;:260689775_1;:260689775_1_0;veh226;3.58;12.27
00:30:14;-53478584#0;-53478584#0_0;veh224;13.49;8.38
00:30:14;124847260#0;124847260#0_0;veh213;7.34;6.90
00:30:14;24235720#2;24235720#2_0;veh218;184.40;11.01
00:30:14;24496199#0;24496199#0_0;veh219;35.76;21.88
00:30:14;24496216;24496216_0;veh227;21.21;11.07
00:30:14;665481280;665481280_0;veh223;46.60;25.90
00:30:14;829324433#2;829324433#2_0;veh220;9.00;24.80
00:30:15;:cluster_1159196372_601196783_25;:cluster_1159196372_601196783_25_0;veh219;6.68;23.80
00:30:15;-53478584#0;-53478584#0_0;veh224;18.27;4.78
00:30:15;124847260#0;124847260#0_0;veh213;15.92;8.58
00:30:15;24037251#5;24037251#5_0;veh226;10.37;14.00
00:30:15;24235720#2;24235720#2_0;veh218;191.26;6.86
00:30:15;24496216;24496216_0;veh227;28.14;6.94
00:30:15;665481280;665481280_0;veh223;68.01;21.40
00:30:15;829324433#2;829324433#2_0;veh220;34.81;25.81
00:30:16;:260689778_1;:260689778_1_0;veh226;6.23;15.44
00:30:16;:262408845_2;:262408845_2_0;veh218;5.77;9.42
00:30:16;:266370249_1;:266370249_1_0;veh227;4.28;7.84
00:30:16;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4_0;veh224;1.95;5.18
00:30:16;-24037262;-24037262_0;veh220;12.55;25.89
00:30:16;124847260#0;124847260#0_0;veh213;26.05;10.13
00:30:16;24037263#0;24037263#0_0;veh223;0.70;17.05
00:30:16;24037263#0;24037263#0_1;;;
00:30:16;24496199#1;24496199#1_0;veh219;11.73;24.60
00:30:17;:260689780_1;:260689780_1_0;veh226;6.14;17.49
00:30:17;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4_0;veh224;7.64;5.70
00:30:17;-24037262;-24037262_0;veh220;37.98;25.43
00:30:17;24037263#0;24037263#0_0;veh223;13.85;13.15
00:30:17;24037263#0;24037263#0_1;;;
00:30:17;24037266#2;24037266#2_0;veh227;4.52;6.93
00:30:17;24496195#0;24496195#0_0;veh218;9.32;10.84
00:30:17;24496199#1;24496199#1_0;veh219;36.54;24.81
00:30:18;:2655662627_0;:2655662627_0_0;veh223;6.95;9.01
00:30:18;:2655662627_0;:2655662627_0_1;;;
00:30:18;:5141218320_1;:5141218320_1_0;veh227;1.43;8.62
00:30:18;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4;:cluster_1159196298_1159196428_675909808_9384346485_#1more_4_0;veh224;12.89;5.25
00:30:18;:cluster_1388268484_1920174576_675909113_675909151_#1more_25;:cluster_1388268484_1920174576_675909113_675909151_#1more_25_0;veh219;13.19;25.42
00:30:18;-24037262;-24037262_0;veh220;62.71;24.73
00:30:18;24037251#7;24037251#7_0;veh226;13.77;18.97
00:30:18;24496195#0;24496195#0_0;veh218;22.47;13.14
00:30:19;:260689772_0;:260689772_0_0;veh223;4.64;10.52
00:30:19;-24037262;-24037262_0;veh220;88.72;26.01
00:30:19;-24235724#1;-24235724#1_0;veh224;2.76;5.99
00:30:19;24037251#0;24037251#0_0;veh226;4.13;19.63
00:30:19;24037266#3;24037266#3_0;veh227;5.44;10.68
00:30:19;24496195#1;24496195#1_0;veh218;2.75;8.64
00:30:19;24496199#4;24496199#4_0;veh219;16.87;25.46
00:30:20;:260689772_0;:260689772_0_0;veh223;16.63;12.00
00:30:20;:266370164_0;:266370164_0_0;veh218;6.31;10.66
00:30:20;-24037262;-24037262_0;veh220;114.01;25.29
00:30:20;-24235724#1;-24235724#1_0;veh224;10.54;7.78
00:30:20;24037266#4;24037266#4_0;veh227;0.14;12.61
00:30:20;24235732#0;24235732#0_0;veh226;2.16;15.93
00:30:20;24496199#4;24496199#4_0;veh219;42.19;25.33
00:30:21;:266370170_0;:266370170_0_0;veh218;3.90;13.19
00:30:21;-24235724#1;-24235724#1_0;veh224;19.62;9.08
00:30:21;24037251#5;24037251#5_0;veh223;0.16;14.20
00:30:21;24037266#4;24037266#4_0;veh227;14.88;14.74
00:30:21;24037268#0;24037268#0_0;veh220;6.68;23.16
00:30:21;24235732#1;24235732#1_0;veh226;2.15;17.27
00:30:21;24496199#4;24496199#4_0;veh219;67.60;25.41
00:30:22;:cluster_3326326443_3359278418_14;:cluster_3326326443_3359278418_14_0;veh219;8.64;25.27
00:30:22;-24235724#1;-24235724#1_0;veh224;28.80;9.18
00:30:22;24037251#5;24037251#5_0;veh223;16.56;16.40
00:30:22;24037266#4;24037266#4_0;veh227;31.78;16.90
00:30:22;24037268#0;24037268#0_0;veh220;25.34;18.66
00:30:22;24235732#1;24235732#1_0;veh226;21.85;19.69
00:30:22;24496191;24496191_0;veh218;8.26;15.21
00:30:23;:260689778_1;:260689778_1_0;veh223;15.09;18.11
00:30:23;:cluster_675911985_675912004_9384514758_14;:cluster_675911985_675912004_9384514758_14_0;veh219;1.79;25.76
00:30:23;-24235724#1;-24235724#1_0;veh224;38.09;9.29
00:30:23;-24496199#7;-24496199#7_0;veh226;4.55;21.80
00:30:23;24037266#4;24037266#4_0;veh227;50.86;19.08
00:30:23;24037268#1;24037268#1_0;veh220;1.12;14.16
00:30:23;24496191;24496191_0;veh218;24.89;16.62
00:30:24;:260689798_1;:260689798_1_0;veh227;4.11;17.53
00:30:24;-24235724#1;-24235724#1_0;veh224;48.04;9.94
00:30:24;-24496199#7;-24496199#7_0;veh226;28.15;23.60
00:30:24;24037251#7;24037251#7_0;veh223;4.16;17.99
00:30:24;24037268#1;24037268#1_0;veh220;11.17;10.05
00:30:24;24496191;24496191_0;veh218;43.97;19.08
00:30:24;24496199#7;24496199#7_0;veh219;10.58;25.04
00:30:25;:260689742_1;:260689742_1_0;veh223;2.58;20.17
00:30:25;:260689786_0;:260689786_0_0;veh220;4.64;11.39
00:30:25;:260689797_1;:260689797_1_0;veh227;6.28;17.40
00:30:25;-24235724#1;-24235724#1_0;veh224;57.36;9.33
00:30:25;-24496199#7;-24496199#7_0;veh226;52.29;24.14
00:30:25;24496199#0;24496199#0_0;veh218;3.81;21.54
00:30:25;24496199#7;24496199#7_0;veh219;35.58;25.00
00:30:26;:260689745_0;:260689745_0_0;veh223;0.42;15.67
00:30:26;-24235724#1;-24235724#1_0;veh224;66.72;9.35
00:30:26;-24496199#7;-24496199#7_0;veh226;76.65;24.36
00:30:26;24037266#0;24037266#0_0;veh220;8.38;12.87
00:30:26;24496199#0;24496199#0_0;veh218;27.37;23.56
00:30:26;24496199#7;24496199#7_0;veh219;60.99;25.41
00:30:26;24496210#0;24496210#0_0;veh227;5.37;13.29
00:30:27;-24235724#1;-24235724#1_0;veh224;76.51;9.79
00:30:27;-24496199#5;-24496199#5_0;veh226;3.11;25.04
00:30:27;24037266#1;24037266#1_0;veh220;0.85;14.82
00:30:27;24235731#0;24235731#0_0;veh219;2.51;23.17
00:30:27;24235732#0;24235732#0_0;veh223;7.74;14.91
00:30:27;24496199#0;24496199#0_0;veh218;52.04;24.67
00:30:27;24496210#1;24496210#1_0;veh227;3.12;14.71
00:30:28;:266370249_0;:266370249_0_0;veh220;1.46;16.45
00:30:28;:cluster_3326326443_3359278418_13;:cluster_3326326443_3359278418_13_0;veh226;4.28;24.44
00:30:28;-24235724#1;-24235724#1_0;veh224;86.51;10.01
00:30:28;24235731#0;24235731#0_0;veh219;21.89;19.37
00:30:28;24235732#1;24235732#1_0;veh223;7.72;17.25
00:30:28;24496199#1;24496199#1_0;veh218;2.21;22.62
00:30:28;24496210#1;24496210#1_0;veh227;20.01;16.89
00:30:29;:5141218320_1;:5141218320_1_0;veh220;0.69;17.75
00:30:29;-24235724#1;-24235724#1_0;veh224;96.22;9.70
00:30:29;-24496199#4;-24496199#4_0;veh226;19.90;24.98
00:30:29;24037262;24037262_0;veh227;8.24;19.11
00:30:29;24235731#0;24235731#0_0;veh219;36.76;14.87
00:30:29;24235732#1;24235732#1_0;veh223;26.42;18.70
00:30:29;24496199#1;24496199#1_0;veh218;21.50;19.29
00:30:30;:260689794_1;:260689794_1_0;veh220;7.19;19.86
00:30:30;-24235724#0;-24235724#0_0;veh224;3.97;9.56
00:30:30;-24496199#4;-24496199#4_0;veh226;44.84;24.94
00:30:30;-24496199#7;-24496199#7_0;veh223;7.44;20.11
00:30:30;24037262;24037262_0;veh227;28.95;20.71
00:30:30;24235731#1;24235731#1_0;veh219;2.54;10.66
00:30:30;24496199#1;24496199#1_0;veh218;36.29;14.79
00:30:31;:260689748_1;:260689748_1_0;veh219;4.42;13.24
00:30:31;-24235724#0;-24235724#0_0;veh224;13.15;9.18
00:30:31;-24496199#4;-24496199#4_0;veh226;69.61;24.77
00:30:31;-24496199#7;-24496199#7_0;veh223;29.97;22.54
00:30:31;24037262;24037262_0;veh227;51.97;23.02
00:30:31;24037266#4;24037266#4_0;veh220;18.14;22.18
00:30:31;24496199#1;24496199#1_0;veh218;46.57;10.29
00:30:32;:260689754_0;:260689754_0_0;veh219;0.00;13.43
00:30:32;:cluster_1388268484_1920174576_675909113_675909151_#1more_21;:cluster_1388268484_1920174576_675909113_675909151_#1more_21_0;veh226;10.16;24.75
00:30:32;:cluster_1388268484_1920174576_675909113_675909151_#1more_28;:cluster_1388268484_1920174576_675909113_675909151_#1more_28_0;veh218;3.60;5.79
00:30:32;-24235724#0;-24235724#0_0;veh224;22.95;9.80
00:30:32;-24496199#7;-24496199#7_0;veh223;54.63;24.65
00:30:32;24037262;24037262_0;veh227;76.09;24.12
00:30:32;24037266#4;24037266#4_0;veh220;42.86;24.72
00:30:32;273005768#1;273005768#1_0;veh232;5.10;0.00
00:30:32;273005768#1;273005768#1_1;;;
00:30:33;:260689778_0;:260689778_0_0;veh232;0.13;2.24
00:30:33;:cluster_1388268484_1920174576_675909113_675909151_#1more_28;:cluster_1388268484_1920174576_675909113_675909151_#1more_28_0;veh218;5.27;1.67
00:30:33;-24235724#0;-24235724#0_0;veh224;32.11;9.16
00:30:33;-24496199#1;-24496199#1_0;veh226;13.16;24.86
00:30:33;-24496199#7;-24496199#7_0;veh223;79.01;24.39
00:30:33;24037262;24037262_0;veh227;99.44;23.35
00:30:33;24037264#0;24037264#0_0;veh219;6.67;14.21
00:30:33;24037266#4;24037266#4_0;veh220;63.87;21.01
00:30:34;:260689778_0;:260689778_0_0;veh232;4.86;4.72
00:30:34;:260689797_1;:260689797_1_0;veh220;2.10;17.74
00:30:34;:cluster_1388268484_1920174576_675909113_675909151_#1more_33;:cluster_1388268484_1920174576_675909113_675909151_#1more_33_0;veh218;3.11;3.66
00:30:34;-24235724#0;-24235724#0_0;veh224;41.81;9.70
00:30:34;-24496199#1;-24496199#1_0;veh226;37.27;24.11
00:30:34;-24496199#5;-24496199#5_0;veh223;4.91;24.48
00:30:34;24037262;24037262_0;veh227;123.42;23.98
00:30:34;24037264#1;24037264#1_0;veh219;7.85;16.64
00:30:35;:156842167_0;:156842167_0_0;veh219;9.63;18.01
00:30:35;:260689778_0;:260689778_0_0;veh232;11.93;7.07
00:30:35;:cluster_1159196372_601196783_15;:cluster_1159196372_601196783_15_0;veh226;12.83;24.31
00:30:35;:cluster_1388268484_1920174576_675909113_675909151_#1more_33;:cluster_1388268484_1920174576_675909113_675909151_#1more_33_0;veh218;8.86;5.75
00:30:35;:cluster_3326326443_3359278418_13;:cluster_3326326443_3359278418_13_0;veh223;6.49;24.85
00:30:35;-24235724#0;-24235724#0_0;veh224;51.62;9.81
00:30:35;24496210#0;24496210#0_0;veh220;1.14;13.24
00:30:35;665481281#0;665481281#0_0;veh227;17.37;24.51
00:30:36;:10574570457_0;:10574570457_0_0;veh220;5.46;15.50
00:30:36;:260689780_1;:260689780_1_0;veh232;4.02;9.00
00:30:36;-24235724#0;-24235724#0_0;veh224;60.72;9.10
00:30:36;-24496199#0;-24496199#0_0;veh226;17.58;24.25
00:30:36;-24496199#4;-24496199#4_0;veh223;21.57;24.44
00:30:36;-665481280;-665481280_0;veh219;18.32;20.59
00:30:36;124847277#1;124847277#1_0;veh218;0.58;7.34
00:30:36;665481281#0;665481281#0_0;veh227;40.73;23.35
00:30:37;-24235724#0;-24235724#0_0;veh224;70.29;9.57
00:30:37;-24496199#0;-24496199#0_0;veh226;42.92;25.34
00:30:37;-24496199#4;-24496199#4_0;veh223;45.91;24.34
00:30:37;-665481280;-665481280_0;veh219;40.26;21.94
00:30:37;124847277#1;124847277#1_0;veh218;10.17;9.58
00:30:37;24037251#7;24037251#7_0;veh232;4.11;11.43
00:30:37;24496210#1;24496210#1_0;veh220;17.04;17.36
00:30:37;665481281#1;665481281#1_0;veh227;0.31;24.56
00:30:38;:1388268488_9;:1388268488_9_0;veh218;5.25;12.00
00:30:38;:262408861_2;:262408861_2_0;veh224;1.04;9.74
00:30:38;-24496199#4;-24496199#4_0;veh223;70.00;24.09
00:30:38;-665481280;-665481280_0;veh219;64.17;23.91
00:30:38;24037251#7;24037251#7_0;veh232;17.91;13.80
00:30:38;24037262;24037262_0;veh220;4.91;18.75
00:30:38;24235730;24235730_0;veh226;3.63;22.76
00:30:38;665481281#1;665481281#1_0;veh227;24.53;24.21
00:30:39;:cluster_1388268484_1920174576_675909113_675909151_#1more_21;:cluster_1388268484_1920174576_675909113_675909151_#1more_21_0;veh223;10.20;24.40
00:30:39;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh227;13.52;24.18
00:30:39;124847277#2;124847277#2_0;veh218;4.68;13.93
00:30:39;24037251#0;24037251#0_0;veh232;4.95;16.30
00:30:39;24037262;24037262_0;veh220;25.28;20.37
00:30:39;24235723#1;24235723#1_0;veh224;0.33;10.04
00:30:39;24235730;24235730_0;veh226;22.38;18.76
00:30:39;665481282#0;665481282#0_0;veh219;17.62;26.14
00:30:40;:262408852_0;:262408852_0_0;veh224;1.89;9.62
00:30:40;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh227;38.00;24.48
00:30:40;-24496199#1;-24496199#1_0;veh223;13.13;24.79
00:30:40;124847277#2;124847277#2_0;veh218;19.97;15.29
00:30:40;24037251#1;24037251#1_0;veh232;4.73;17.69
00:30:40;24037262;24037262_0;veh220;48.20;22.92
00:30:40;24235730;24235730_0;veh226;36.64;14.26
00:30:40;665481282#1;665481282#1_0;veh219;17.70;28.06
00:30:41;:260689748_0;:260689748_0_0;veh232;2.00;19.33
00:30:41;:262408853_0;:262408853_0_0;veh224;3.08;7.40
00:30:41;-24496199#1;-24496199#1_0;veh223;38.14;25.01
00:30:41;124847277#2;124847277#2_0;veh218;35.25;15.29
00:30:41;24037262;24037262_0;veh220;72.84;24.64
00:30:41;24235730;24235730_0;veh226;46.40;9.76
00:30:41;665481282#1;665481282#1_0;veh219;47.37;29.68
00:30:41;829324436;829324436_0;veh227;16.48;24.56
00:30:42;:266370168_3;:266370168_3_0;veh226;4.23;11.52
00:30:42;:cluster_1159196372_601196783_15;:cluster_1159196372_601196783_15_0;veh223;14.16;24.78
00:30:42;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh219;9.30;32.04
00:30:42;124847277#2;124847277#2_0;veh218;49.96;14.70
00:30:42;24037251#2;24037251#2_0;veh232;9.96;15.32
00:30:42;24037262;24037262_0;veh220;97.62;24.79
00:30:42;31024244#0;31024244#0_0;veh224;4.07;7.30
00:30:42;829324436;829324436_0;veh227;40.15;23.67
00:30:43;:262408844_2;:262408844_2_0;veh224;4.27;9.20
00:30:43;:2655662616_1;:2655662616_1_0;veh227;13.58;23.95
00:30:43;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh219;40.44;31.15
00:30:43;-24496199#0;-24496199#0_0;veh223;19.18;24.51
00:30:43;124847277#2;124847277#2_0;veh218;65.18;15.22
00:30:43;24037262;24037262_0;veh220;122.65;25.02
00:30:43;24037264#0;24037264#0_0;veh232;3.97;12.08
00:30:43;24496197#3;24496197#3_0;veh226;0.33;14.08
00:30:44;:1388268491_7;:1388268491_7_0;veh218;12.48;14.84
00:30:44;-24496199#0;-24496199#0_0;veh223;43.62;24.43
00:30:44;24037264#1;24037264#1_0;veh232;2.81;14.30
00:30:44;24235720#0;24235720#0_0;veh224;9.15;10.15
00:30:44;24496197#3;24496197#3_0;veh226;16.22;15.89
00:30:44;665481281#0;665481281#0_0;veh220;17.94;25.86
00:30:44;829324432#1;829324432#1_0;veh227;11.28;23.47
00:30:44;829324433#1;829324433#1_0;veh219;26.94;32.24
00:30:45;:156842167_0;:156842167_0_0;veh232;2.29;15.71
00:30:45;124847277#3;124847277#3_0;veh218;12.93;14.87
00:30:45;24235720#0;24235720#0_0;veh224;18.63;9.48
00:30:45;24235730;24235730_0;veh223;4.24;22.68
00:30:45;24496197#4;24496197#4_0;veh226;3.50;17.90
00:30:45;665481280;665481280_0;veh227;11.76;24.28
00:30:45;665481281#0;665481281#0_0;veh220;39.56;21.62
00:30:45;829324433#2;829324433#2_0;veh219;5.95;31.33
00:30:46;:2655662622_0;:2655662622_0_0;veh220;9.09;17.23
00:30:46;:266370181_0;:266370181_0_0;veh226;8.92;15.30
00:30:46;-665481280;-665481280_0;veh232;7.65;17.25
00:30:46;24235720#0;24235720#0_0;veh224;28.77;10.13
00:30:46;24235730;24235730_0;veh223;22.42;18.18
00:30:46;665481280;665481280_0;veh227;35.66;23.90
00:30:46;829324433#2;829324433#2_0;veh219;37.72;31.76
00:30:47;-24037262;-24037262_0;veh219;21.20;31.64
00:30:47;-665481280;-665481280_0;veh232;26.40;18.76
00:30:47;124847280#4;124847280#4_0;veh234;5.10;0.00
00:30:47;24235720#0;24235720#0_0;veh224;37.97;9.20
00:30:47;24235730;24235730_0;veh223;36.16;13.74
00:30:47;24496198#1;24496198#1_0;veh226;2.82;14.97
00:30:47;260074351;260074351_0;veh220;4.63;12.76
00:30:47;665481280;665481280_0;veh227;59.34;23.68
00:30:48;:156842167_1;:156842167_1_0;veh227;5.85;19.18
00:30:48;:156842167_1;:156842167_1_1;;;
00:30:48;-24037262;-24037262_0;veh219;52.68;31.48
00:30:48;-665481280;-665481280_0;veh232;47.55;21.15
00:30:48;124847280#4;124847280#4_0;veh234;6.62;1.52
00:30:48;24235720#0;24235720#0_0;veh224;47.06;9.09
00:30:48;24235730;24235730_0;veh223;45.54;9.38
00:30:48;24496198#1;24496198#1_0;veh226;17.82;15.00
00:30:48;260074351;260074351_0;veh220;17.39;12.76
00:30:49;:10574570425_1;:10574570425_1_0;veh234;3.37;3.81
00:30:49;:266370168_3;:266370168_3_0;veh223;3.49;11.65
00:30:49;-24037262;-24037262_0;veh219;83.75;31.07
00:30:49;-24235720#2;-24235720#2_0;veh226;3.30;14.63
00:30:49;-665481280;-665481280_0;veh232;70.76;23.21
00:30:49;24037263#0;24037263#0_0;veh227;8.89;14.73
00:30:49;24037263#0;24037263#0_1;;;
00:30:49;24235720#0;24235720#0_0;veh224;57.10;10.05
00:30:49;260074351;260074351_0;veh220;29.33;11.94
00:30:50;:1388268472_7;:1388268472_7_0;veh234;4.11;5.57
00:30:50;:2655662627_0;:2655662627_0_0;veh227;3.21;10.23
00:30:50;:2655662627_0;:2655662627_0_1;;;
00:30:50;:266370168_3;:266370168_3_0;veh223;16.97;13.48
00:30:50;-24037262;-24037262_0;veh219;111.03;27.28
00:30:50;-24235720#2;-24235720#2_0;veh226;17.88;14.58
00:30:50;24235720#0;24235720#0_0;veh224;66.96;9.85
00:30:50;260074351;260074351_0;veh220;41.35;12.03
00:30:50;665481282#0;665481282#0_0;veh232;22.62;24.56
00:30:51;:1388268472_7;:1388268472_7_0;veh234;11.63;7.52
00:30:51;-24235720#2;-24235720#2_0;veh226;33.15;15.27
00:30:51;24037263#1;24037263#1_0;veh227;2.74;6.93
00:30:51;24037263#1;24037263#1_1;;;
00:30:51;24037268#0;24037268#0_0;veh219;3.68;23.14
00:30:51;24235720#0;24235720#0_0;veh224;76.86;9.90
00:30:51;24496197#3;24496197#3_0;veh223;13.80;14.81
00:30:51;260074351;260074351_0;veh220;53.61;12.26
00:30:51;665481282#1;665481282#1_0;veh232;21.05;26.41
00:30:52;:260689772_0;:260689772_0_0;veh227;5.91;8.60
00:30:52;:266370177_1;:266370177_1_0;veh223;7.68;16.54
00:30:52;-24235720#2;-24235720#2_0;veh226;48.86;15.71
00:30:52;124847280#6;124847280#6_0;veh234;7.13;9.45
00:30:52;24037268#0;24037268#0_0;veh219;23.13;19.45
00:30:52;24235720#0;24235720#0_0;veh224;86.42;9.56
00:30:52;260074351;260074351_0;veh220;65.69;12.07
00:30:52;665481282#1;665481282#1_0;veh232;48.39;27.34
00:30:53;:10574570458_0;:10574570458_0_0;veh219;4.70;14.95
00:30:53;:260689772_0;:260689772_0_0;veh227;16.38;10.47
00:30:53;:266370181_0;:266370181_0_0;veh223;8.66;18.83
00:30:53;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh232;5.03;26.77
00:30:53;-24235720#2;-24235720#2_0;veh226;63.45;14.59
00:30:53;124847280#6;124847280#6_0;veh234;18.67;11.54
00:30:53;24235720#0;24235720#0_0;veh224;96.58;10.16
00:30:54;:260689775_0;:260689775_0_0;veh227;3.15;10.23
00:30:54;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh232;32.71;27.67
00:30:54;-24235720#2;-24235720#2_0;veh226;79.10;15.65
00:30:54;124847280#6;124847280#6_0;veh234;31.16;12.49
00:30:54;24037268#1;24037268#1_0;veh219;10.15;10.45
00:30:54;24235720#0;24235720#0_0;veh224;106.04;9.47
00:30:54;24496198#1;24496198#1_0;veh223;2.38;14.78
00:30:55;:260689786_0;:260689786_0_0;veh219;4.66;12.42
00:30:55;-24235720#2;-24235720#2_0;veh226;93.94;14.84
00:30:55;124847280#6;124847280#6_0;veh234;43.54;12.38
00:30:55;24037257#0;24037257#0_0;veh227;5.98;10.01
00:30:55;24235716#1;24235716#1_0;veh235;0.20;0.00
00:30:55;24235720#0;24235720#0_0;veh224;115.88;9.84
00:30:55;24496198#1;24496198#1_0;veh223;17.06;14.69
00:30:55;829324433#1;829324433#1_0;veh232;14.12;27.15
00:30:56;:262408849_0;:262408849_0_0;veh235;2.44;2.44
00:30:56;-24235720#2;-24235720#2_0;veh223;2.35;14.45
00:30:56;-24235720#2;-24235720#2_0;veh226;109.78;15.84
00:30:56;124847280#6;124847280#6_0;veh234;51.42;7.88
00:30:56;24037257#1;24037257#1_0;veh227;2.11;12.29
00:30:56;24037266#0;24037266#0_0;veh219;10.43;14.90
00:30:56;24235720#0;24235720#0_0;veh224;125.83;9.95
00:30:56;829324433#1;829324433#1_0;veh232;40.86;26.74
00:30:57;:cluster_10574570429_1388268471_4;:cluster_10574570429_1388268471_4_0;veh234;6.19;9.81
00:30:57;-24235720#2;-24235720#2_0;veh223;17.66;15.31
00:30:57;-24235720#2;-24235720#2_0;veh226;124.52;14.74
00:30:57;24037257#1;24037257#1_0;veh227;14.58;12.47
00:30:57;24235718#1;24235718#1_0;veh235;0.61;4.68
00:30:57;24235720#0;24235720#0_0;veh224;135.66;9.83
00:30:57;24496222;24496222_0;veh219;4.35;16.28
00:30:57;829324433#2;829324433#2_0;veh232;15.96;27.41
00:30:58;:262408850_1;:262408850_1_0;veh235;5.61;7.22
00:30:58;:cluster_10574570429_1388268471_4;:cluster_10574570429_1388268471_4_0;veh234;17.38;11.19
00:30:58;-24235720#2;-24235720#2_0;veh223;32.79;15.13
00:30:58;-24235720#2;-24235720#2_0;veh226;139.30;14.78
00:30:58;24037257#2;24037257#2_0;veh227;0.01;10.20
00:30:58;24235720#0;24235720#0_0;veh224;145.36;9.70
00:30:58;24496222;24496222_0;veh219;22.49;18.14
00:30:58;829324433#2;829324433#2_0;veh232;42.75;26.79
00:30:59;:156842168_0;:156842168_0_0;veh227;5.50;5.70
00:30:59;:156842168_0;:156842168_0_1;;;
00:30:59;:262408852_1;:262408852_1_0;veh235;5.26;7.12
00:30:59;-24037262;-24037262_0;veh232;22.28;27.68
00:30:59;-24235720#2;-24235720#2_0;veh223;47.74;14.95
00:30:59;-24235720#2;-24235720#2_0;veh226;154.99;15.69
00:30:59;24235720#0;24235720#0_0;veh224;154.71;9.35
00:30:59;24496222;24496222_0;veh219;43.00;20.52
00:30:59;529197387#1;529197387#1_0;veh234;9.89;12.08
00:31:00;:156842168_0;:156842168_0_0;veh227;11.10;5.60
00:31:00;:156842168_0;:156842168_0_1;;;
00:31:00;:262408854_1;:262408854_1_0;veh235;0.15;7.07
00:31:00;-24037262;-24037262_0;veh232;49.88;27.60
00:31:00;-24235720#2;-24235720#2_0;veh223;62.92;15.18
00:31:00;-24235720#2;-24235720#2_0;veh226;169.85;14.86
00:31:00;24235720#0;24235720#0_0;veh224;164.15;9.44
00:31:00;24496221#1;24496221#1_0;veh219;0.54;22.68
00:31:00;529197387#1;529197387#1_0;veh234;19.27;9.37
00:31:01;:156842168_0;:156842168_0_0;veh227;16.56;5.47
00:31:01;:156842168_0;:156842168_0_1;;;
00:31:01;:262408856_0;:262408856_0_0;veh235;0.27;6.59
00:31:01;:5151323625_1;:5151323625_1_0;veh234;5.60;5.62
00:31:01;:cluster_1806902547_675909120_7551767466_9384456422_7;:cluster_1806902547_675909120_7551767466_9384456422_7_0;veh224;8.83;9.73
00:31:01;-24037262;-24037262_0;veh232;77.41;27.53
00:31:01;-24235720#2;-24235720#2_0;veh223;77.55;14.63
00:31:01;-24235720#2;-24235720#2_0;veh226;185.00;15.15
00:31:02;:9384455612_0;:9384455612_0_0;veh235;3.24;9.08
00:31:02;:cluster_1806902547_675909120_7551767466_9384456422_0;:cluster_1806902547_675909120_7551767466_9384456422_0_0;veh226;4.88;14.79
00:31:02;:cluster_266370287_5151323624_2;:cluster_266370287_5151323624_2_0;veh234;1.92;5.07
00:31:02;-24037262;-24037262_0;veh232;105.22;27.81
00:31:02;-24235720#2;-24235720#2_0;veh223;92.83;15.28
00:31:02;24235720#2;24235720#2_0;veh224;1.24;9.61
00:31:02;273005768#0;273005768#0_0;veh227;3.13;5.56
00:31:02;273005768#0;273005768#0_1;;;
00:31:03;:cluster_266370287_5151323624_2;:cluster_266370287_5151323624_2_0;veh234;8.91;6.99
00:31:03;-100289830#3;-100289830#3_0;veh235;5.79;10.74
00:31:03;-24037262;-24037262_0;veh232;129.17;23.95
00:31:03;-24235720#0;-24235720#0_0;veh226;2.53;14.83
00:31:03;-24235720#2;-24235720#2_0;veh223;108.27;15.45
00:31:03;24235720#2;24235720#2_0;veh224;10.15;8.91
00:31:03;273005768#0;273005768#0_0;veh227;10.23;7.11
00:31:03;273005768#0;273005768#0_1;;;
